"database_name","source_object","object_type","object_engine","object_total_rows","object_modified_at","object_comment","field_position","field_name","field_type","is_nullable","default_kind","default_expression","field_comment","is_in_partition_key","is_in_sorting_key","is_in_primary_key","is_in_sampling_key","compression_codec","serialization_hint"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",1,"user_id","String",0,"","","rm:user_id",0,1,1,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",2,"creator_id","String",0,"","","记录创建者的用户ID",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",3,"creator_type","String",0,"","","记录创建者的类型",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",4,"created","DateTime",0,"","","记录创建时间",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",5,"modifier_id","String",0,"","","记录最后修改者的用户ID",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",6,"modifier_type","String",0,"","","记录最后修改者的类型",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",7,"modified","DateTime",0,"","","记录最后修改时间",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",8,"context","String",0,"","","@context",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",9,"id","String",0,"","","@id",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",10,"type","String",0,"","","@type (例如 ""researchers"")",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",11,"permalink","String",0,"","","永久链接",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",12,"family_name_ja","String",0,"","","姓（日文）",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",13,"family_name_ja_kana","String",0,"","","姓（日文假名）",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",14,"family_name_en","String",0,"","","姓（英文）",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",15,"given_name_ja","String",0,"","","名（日文）",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",16,"given_name_ja_kana","String",0,"","","名（日文假名）",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",17,"given_name_en","String",0,"","","名（英文）",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",18,"display_name_kana","String",0,"","","公开显示的假名",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",19,"display_nickname","String",0,"","","公开显示的昵称",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",20,"display_image","String",0,"","","公开显示的头像",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",21,"display_contact_pt","String",0,"","","公开显示的联系方式",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",22,"display_profile","String",0,"","","公开显示的简介",0,0,0,0,"","Default"
"cna","jp_researchers","TABLE","MergeTree",259908,"2025-03-20 00:37:14","",23,"display_url","String",0,"","","公开显示的URL",0,0,0,0,"","Default"
"cna","jp_researchers_affiliations","TABLE","MergeTree",259255,"2025-03-20 00:37:14","",1,"researcher_user_id","String",0,"","","对应 researchers.user_id",0,1,1,0,"","Default"
"cna","jp_researchers_affiliations","TABLE","MergeTree",259255,"2025-03-20 00:37:14","",2,"affiliation_ja","String",0,"","","机构名称（日文）",0,1,1,0,"","Default"
"cna","jp_researchers_affiliations","TABLE","MergeTree",259255,"2025-03-20 00:37:14","",3,"affiliation_en","String",0,"","","机构名称（英文）",0,0,0,0,"","Default"
"cna","jp_researchers_affiliations","TABLE","MergeTree",259255,"2025-03-20 00:37:14","",4,"section_ja","String",0,"","","系别/部门（日文）",0,1,1,0,"","Default"
"cna","jp_researchers_affiliations","TABLE","MergeTree",259255,"2025-03-20 00:37:14","",5,"section_en","String",0,"","","系别/部门（英文）",0,0,0,0,"","Default"
"cna","jp_researchers_affiliations","TABLE","MergeTree",259255,"2025-03-20 00:37:14","",6,"job_ja","String",0,"","","职位（日文）",0,1,1,0,"","Default"
"cna","jp_researchers_affiliations","TABLE","MergeTree",259255,"2025-03-20 00:37:14","",7,"job_en","String",0,"","","职位（英文）",0,0,0,0,"","Default"
"cna","jp_researchers_affiliations","TABLE","MergeTree",259255,"2025-03-20 00:37:14","",8,"display_affiliation","String",0,"","","公开显示的机构信息",0,0,0,0,"","Default"
"cna","jp_researchers_affiliations","TABLE","MergeTree",259255,"2025-03-20 00:37:14","",9,"display_job","String",0,"","","公开显示的职位信息",0,0,0,0,"","Default"
"cna","jp_researchers_affiliations","TABLE","MergeTree",259255,"2025-03-20 00:37:14","",10,"rm_institution_code","String",0,"","","机构编码",0,0,0,0,"","Default"
"cna","jp_researchers_association_memberships","TABLE","MergeTree",926573,"2025-03-20 01:02:09","",1,"researcher_user_id","String",0,"","","对应 researchers.user_id",0,1,1,0,"","Default"
"cna","jp_researchers_association_memberships","TABLE","MergeTree",926573,"2025-03-20 01:02:09","",2,"rm_id","String",0,"","","学会会员记录ID",0,1,1,0,"","Default"
"cna","jp_researchers_association_memberships","TABLE","MergeTree",926573,"2025-03-20 01:02:09","",3,"display","String",0,"","","公开显示状态",0,0,0,0,"","Default"
"cna","jp_researchers_association_memberships","TABLE","MergeTree",926573,"2025-03-20 01:02:09","",4,"major_achievement","UInt8",0,"","","是否为重大成果（0 或 1）",0,0,0,0,"","Sparse"
"cna","jp_researchers_association_memberships","TABLE","MergeTree",926573,"2025-03-20 01:02:09","",5,"creator_id","String",0,"","","记录创建者ID",0,0,0,0,"","Default"
"cna","jp_researchers_association_memberships","TABLE","MergeTree",926573,"2025-03-20 01:02:09","",6,"creator_type","String",0,"","","记录创建者类型",0,0,0,0,"","Default"
"cna","jp_researchers_association_memberships","TABLE","MergeTree",926573,"2025-03-20 01:02:09","",7,"created","DateTime",0,"","","记录创建时间",0,0,0,0,"","Default"
"cna","jp_researchers_association_memberships","TABLE","MergeTree",926573,"2025-03-20 01:02:09","",8,"modifier_id","String",0,"","","记录最后修改者ID",0,0,0,0,"","Default"
"cna","jp_researchers_association_memberships","TABLE","MergeTree",926573,"2025-03-20 01:02:09","",9,"modifier_type","String",0,"","","记录最后修改者类型",0,0,0,0,"","Default"
"cna","jp_researchers_association_memberships","TABLE","MergeTree",926573,"2025-03-20 01:02:09","",10,"modified","DateTime",0,"","","记录最后修改时间",0,0,0,0,"","Default"
"cna","jp_researchers_association_memberships","TABLE","MergeTree",926573,"2025-03-20 01:02:09","",11,"academic_society_name_ja","String",0,"DEFAULT","''","学会名称（日文）",0,1,1,0,"","Default"
"cna","jp_researchers_association_memberships","TABLE","MergeTree",926573,"2025-03-20 01:02:09","",12,"academic_society_name_en","String",0,"DEFAULT","''","学会名称（英文）",0,0,0,0,"","Default"
"cna","jp_researchers_books_etc","TABLE","MergeTree",964402,"2025-03-20 01:02:09","",1,"researcher_user_id","String",0,"","","对应 researchers.user_id",0,1,1,0,"","Default"
"cna","jp_researchers_books_etc","TABLE","MergeTree",964402,"2025-03-20 01:02:09","",2,"rm_id","String",0,"","","著作记录ID",0,1,1,0,"","Default"
"cna","jp_researchers_books_etc","TABLE","MergeTree",964402,"2025-03-20 01:02:09","",3,"display","String",0,"","","公开显示状态",0,0,0,0,"","Default"
"cna","jp_researchers_books_etc","TABLE","MergeTree",964402,"2025-03-20 01:02:09","",4,"major_achievement","UInt8",0,"","","是否为重大成果（0 或 1）",0,0,0,0,"","Sparse"
"cna","jp_researchers_books_etc","TABLE","MergeTree",964402,"2025-03-20 01:02:09","",5,"creator_id","String",0,"","","记录创建者ID",0,0,0,0,"","Default"
"cna","jp_researchers_books_etc","TABLE","MergeTree",964402,"2025-03-20 01:02:09","",6,"creator_type","String",0,"","","记录创建者类型",0,0,0,0,"","Default"
"cna","jp_researchers_books_etc","TABLE","MergeTree",964402,"2025-03-20 01:02:09","",7,"created","DateTime",0,"","","记录创建时间",0,0,0,0,"","Default"
"cna","jp_researchers_books_etc","TABLE","MergeTree",964402,"2025-03-20 01:02:09","",8,"modifier_id","String",0,"","","记录最后修改者ID",0,0,0,0,"","Default"
"cna","jp_researchers_books_etc","TABLE","MergeTree",964402,"2025-03-20 01:02:09","",9,"modifier_type","String",0,"","","记录最后修改者类型",0,0,0,0,"","Default"
"cna","jp_researchers_books_etc","TABLE","MergeTree",964402,"2025-03-20 01:02:09","",10,"modified","DateTime",0,"","","记录最后修改时间",0,0,0,0,"","Default"
"cna","jp_researchers_books_etc","TABLE","MergeTree",964402,"2025-03-20 01:02:09","",11,"book_title_ja","String",0,"DEFAULT","''","书籍标题（日文）",0,1,1,0,"","Default"
"cna","jp_researchers_books_etc","TABLE","MergeTree",964402,"2025-03-20 01:02:09","",12,"book_title_en","String",0,"DEFAULT","''","书籍标题（英文）",0,0,0,0,"","Default"
"cna","jp_researchers_books_etc","TABLE","MergeTree",964402,"2025-03-20 01:02:09","",13,"publisher_ja","String",0,"DEFAULT","''","出版社（日文）",0,1,1,0,"","Default"
"cna","jp_researchers_books_etc","TABLE","MergeTree",964402,"2025-03-20 01:02:09","",14,"publisher_en","String",0,"DEFAULT","''","出版社（英文）",0,0,0,0,"","Default"
"cna","jp_researchers_books_etc","TABLE","MergeTree",964402,"2025-03-20 01:02:09","",15,"publication_date","String",0,"","","出版日期",0,1,1,0,"","Default"
"cna","jp_researchers_degrees","TABLE","MergeTree",256710,"2025-08-13 22:04:19","",1,"researcher_user_id","String",0,"","","对应 researchers.user_id",0,1,1,0,"","Default"
"cna","jp_researchers_degrees","TABLE","MergeTree",256710,"2025-08-13 22:04:19","",2,"degree_ja","String",0,"","","学位（日文）",0,1,1,0,"","Default"
"cna","jp_researchers_degrees","TABLE","MergeTree",256710,"2025-08-13 22:04:19","",3,"degree_en","String",0,"","","学位（英文）",0,0,0,0,"","Default"
"cna","jp_researchers_degrees","TABLE","MergeTree",256710,"2025-08-13 22:04:19","",4,"degree_institution_ja","String",0,"","","授予学位的院校（日文）",0,1,1,0,"","Default"
"cna","jp_researchers_degrees","TABLE","MergeTree",256710,"2025-08-13 22:04:19","",5,"degree_institution_en","String",0,"","","授予学位的院校（英文）",0,0,0,0,"","Default"
"cna","jp_researchers_degrees","TABLE","MergeTree",256710,"2025-08-13 22:04:19","",6,"degree_date","String",0,"","","获取学会的时间",0,0,0,0,"","Default"
"cna","jp_researchers_degrees","TABLE","MergeTree",256710,"2025-08-13 22:04:19","",7,"display_degree","String",0,"","","公开显示的学位信息",0,0,0,0,"","Default"
"cna","jp_researchers_degrees","TABLE","MergeTree",256710,"2025-08-13 22:04:19","",8,"rm_institution_code","String",0,"","","机构编码",0,0,0,0,"","Default"
"cna","jp_researchers_education","TABLE","MergeTree",508799,"2025-08-14 00:49:29","",1,"researcher_user_id","String",0,"","","对应 researchers.user_id",0,1,1,0,"","Default"
"cna","jp_researchers_education","TABLE","MergeTree",508799,"2025-08-14 00:49:29","",2,"rm_id","String",0,"","","教育记录ID",0,1,1,0,"","Default"
"cna","jp_researchers_education","TABLE","MergeTree",508799,"2025-08-14 00:49:29","",3,"display","String",0,"","","公开显示状态",0,0,0,0,"","Default"
"cna","jp_researchers_education","TABLE","MergeTree",508799,"2025-08-14 00:49:29","",4,"major_achievement","UInt8",0,"","","是否为重大成果（0 或 1）",0,0,0,0,"","Sparse"
"cna","jp_researchers_education","TABLE","MergeTree",508799,"2025-08-14 00:49:29","",5,"creator_id","String",0,"","","记录创建者ID",0,0,0,0,"","Default"
"cna","jp_researchers_education","TABLE","MergeTree",508799,"2025-08-14 00:49:29","",6,"creator_type","String",0,"","","记录创建者类型",0,0,0,0,"","Default"
"cna","jp_researchers_education","TABLE","MergeTree",508799,"2025-08-14 00:49:29","",7,"created","DateTime",0,"","","记录创建时间",0,0,0,0,"","Default"
"cna","jp_researchers_education","TABLE","MergeTree",508799,"2025-08-14 00:49:29","",8,"modifier_id","String",0,"","","记录最后修改者ID",0,0,0,0,"","Default"
"cna","jp_researchers_education","TABLE","MergeTree",508799,"2025-08-14 00:49:29","",9,"modifier_type","String",0,"","","记录最后修改者类型",0,0,0,0,"","Default"
"cna","jp_researchers_education","TABLE","MergeTree",508799,"2025-08-14 00:49:29","",10,"modified","DateTime",0,"","","记录最后修改时间",0,0,0,0,"","Default"
"cna","jp_researchers_education","TABLE","MergeTree",508799,"2025-08-14 00:49:29","",11,"from_date","String",0,"","","开始日期（年份或日期字符串）",0,0,0,0,"","Default"
"cna","jp_researchers_education","TABLE","MergeTree",508799,"2025-08-14 00:49:29","",12,"to_date","String",0,"","","结束日期（毕业年份或日期字符串）",0,0,0,0,"","Default"
"cna","jp_researchers_education","TABLE","MergeTree",508799,"2025-08-14 00:49:29","",13,"rm_institution_code","String",0,"","","院校编码",0,0,0,0,"","Default"
"cna","jp_researchers_education","TABLE","MergeTree",508799,"2025-08-14 00:49:29","",14,"affiliation_ja","String",0,"","","院校名称（日文）",0,0,0,0,"","Default"
"cna","jp_researchers_education","TABLE","MergeTree",508799,"2025-08-14 00:49:29","",15,"affiliation_en","String",0,"DEFAULT","''","院校名称（英文）",0,0,0,0,"","Default"
"cna","jp_researchers_education","TABLE","MergeTree",508799,"2025-08-14 00:49:29","",16,"department_ja","String",0,"DEFAULT","''","院系/部门（日文）",0,0,0,0,"","Default"
"cna","jp_researchers_education","TABLE","MergeTree",508799,"2025-08-14 00:49:29","",17,"department_en","String",0,"DEFAULT","''","院系/部门（英文）",0,0,0,0,"","Default"
"cna","jp_researchers_education","TABLE","MergeTree",508799,"2025-08-14 00:49:29","",18,"course_ja","String",0,"DEFAULT","''","专业/课程（日文）",0,0,0,0,"","Default"
"cna","jp_researchers_education","TABLE","MergeTree",508799,"2025-08-14 00:49:29","",19,"course_en","String",0,"DEFAULT","''","专业/课程（英文）",0,0,0,0,"","Default"
"cna","jp_researchers_education","TABLE","MergeTree",508799,"2025-08-14 00:49:29","",20,"address_country","String",0,"DEFAULT","''","所在国家代码",0,0,0,0,"","Default"
"cna","jp_researchers_extra","TABLE","ReplacingMergeTree",261289,"2025-06-08 14:31:21","",1,"user_id","String",0,"","","rm:user_id",0,1,1,0,"","Default"
"cna","jp_researchers_extra","TABLE","ReplacingMergeTree",261289,"2025-06-08 14:31:21","",2,"gender","Nullable(String)",1,"","","性别 F 女性 M男性",0,0,0,0,"",\N
"cna","jp_researchers_industrial_property_rights","TABLE","MergeTree",165443,"2025-03-20 01:02:09","",1,"researcher_user_id","String",0,"","","对应 researchers.user_id",0,1,1,0,"","Default"
"cna","jp_researchers_industrial_property_rights","TABLE","MergeTree",165443,"2025-03-20 01:02:09","",2,"rm_id","String",0,"","","知识产权记录ID",0,1,1,0,"","Default"
"cna","jp_researchers_industrial_property_rights","TABLE","MergeTree",165443,"2025-03-20 01:02:09","",3,"display","String",0,"","","公开显示状态",0,0,0,0,"","Default"
"cna","jp_researchers_industrial_property_rights","TABLE","MergeTree",165443,"2025-03-20 01:02:09","",4,"major_achievement","UInt8",0,"","","是否为重大成果（0 或 1）",0,0,0,0,"","Sparse"
"cna","jp_researchers_industrial_property_rights","TABLE","MergeTree",165443,"2025-03-20 01:02:09","",5,"creator_id","String",0,"","","记录创建者ID",0,0,0,0,"","Default"
"cna","jp_researchers_industrial_property_rights","TABLE","MergeTree",165443,"2025-03-20 01:02:09","",6,"creator_type","String",0,"","","记录创建者类型",0,0,0,0,"","Default"
"cna","jp_researchers_industrial_property_rights","TABLE","MergeTree",165443,"2025-03-20 01:02:09","",7,"created","DateTime",0,"","","记录创建时间",0,0,0,0,"","Default"
"cna","jp_researchers_industrial_property_rights","TABLE","MergeTree",165443,"2025-03-20 01:02:09","",8,"modifier_id","String",0,"","","记录最后修改者ID",0,0,0,0,"","Default"
"cna","jp_researchers_industrial_property_rights","TABLE","MergeTree",165443,"2025-03-20 01:02:09","",9,"modifier_type","String",0,"","","记录最后修改者类型",0,0,0,0,"","Default"
"cna","jp_researchers_industrial_property_rights","TABLE","MergeTree",165443,"2025-03-20 01:02:09","",10,"modified","DateTime",0,"","","记录最后修改时间",0,0,0,0,"","Default"
"cna","jp_researchers_industrial_property_rights","TABLE","MergeTree",165443,"2025-03-20 01:02:09","",11,"property_right_type","String",0,"","","知识产权类型（例如 ""patent_right""）",0,0,0,0,"","Default"
"cna","jp_researchers_industrial_property_rights","TABLE","MergeTree",165443,"2025-03-20 01:02:09","",12,"property_right_title_ja","String",0,"DEFAULT","''","知识产权标题（日文）",0,1,1,0,"","Default"
"cna","jp_researchers_industrial_property_rights","TABLE","MergeTree",165443,"2025-03-20 01:02:09","",13,"property_right_title_en","String",0,"DEFAULT","''","知识产权标题（英文）",0,0,0,0,"","Default"
"cna","jp_researchers_industrial_property_rights","TABLE","MergeTree",165443,"2025-03-20 01:02:09","",14,"description_ja","String",0,"DEFAULT","''","描述（日文）",0,0,0,0,"","Default"
"cna","jp_researchers_industrial_property_rights","TABLE","MergeTree",165443,"2025-03-20 01:02:09","",15,"description_en","String",0,"DEFAULT","''","描述（英文）",0,0,0,0,"","Sparse"
"cna","jp_researchers_institute_property","TABLE","MergeTree",23218,"2026-07-18 18:39:53","",1,"id","UInt64",0,"","","",0,1,1,0,"","Default"
"cna","jp_researchers_institute_property","TABLE","MergeTree",23218,"2026-07-18 18:39:53","",2,"original_institute","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_institute_property","TABLE","MergeTree",23218,"2026-07-18 18:39:53","",3,"college","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_institute_property","TABLE","MergeTree",23218,"2026-07-18 18:39:53","",4,"college_country","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_institute_property","TABLE","MergeTree",23218,"2026-07-18 18:39:53","",5,"admin1","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_institute_property","TABLE","MergeTree",23218,"2026-07-18 18:39:53","",6,"operation_type","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_institute_property","TABLE","MergeTree",23218,"2026-07-18 18:39:53","",7,"college_type","String",0,"","","",0,0,0,0,"","Sparse"
"cna","jp_researchers_institute_property","TABLE","MergeTree",23218,"2026-07-18 18:39:53","",8,"admin2","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",1,"graph_type","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",2,"api_id","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",3,"reverse_url","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",4,"rm_id","String",0,"","","",0,1,1,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",5,"researcher_user_id","String",0,"","","",0,1,1,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",6,"display","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",7,"major_achievement","UInt8",0,"","","",0,0,0,0,"","Sparse"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",8,"creator_id","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",9,"creator_type","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",10,"created","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",11,"modifier_id","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",12,"modifier_type","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",13,"modified","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",14,"paper_title_ja","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",15,"paper_title_en","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",16,"authors_json","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",17,"description_ja","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",18,"description_en","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",19,"publisher_ja","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",20,"publisher_en","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",21,"publication_date","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",22,"publication_name_ja","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",23,"publication_name_en","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",24,"volume","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",25,"number","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",26,"starting_page","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",27,"ending_page","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",28,"languages_json","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",29,"referee","UInt8",0,"","","",0,0,0,0,"","Sparse"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",30,"invited","UInt8",0,"","","",0,0,0,0,"","Sparse"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",31,"is_open_access","UInt8",0,"","","",0,0,0,0,"","Sparse"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",32,"identifiers_json","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",33,"see_also_json","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",34,"published_paper_owner_roles_json","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",35,"is_international_journal","UInt8",0,"","","",0,0,0,0,"","Sparse"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",36,"is_international_collaboration","UInt8",0,"","","",0,0,0,0,"","Sparse"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",37,"dataset_json","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",38,"misc_type","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_misc_dedup","TABLE","MergeTree",2747209,"2026-03-18 22:48:39","",39,"raw_json","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_published_papers_dedup","TABLE","MergeTree",2449228,"2026-03-18 22:48:39","",1,"graph_type","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_published_papers_dedup","TABLE","MergeTree",2449228,"2026-03-18 22:48:39","",2,"api_id","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_published_papers_dedup","TABLE","MergeTree",2449228,"2026-03-18 22:48:39","",3,"reverse_url","String",0,"","","",0,0,0,0,"","Default"
"cna","jp_researchers_published_papers_dedup","TABLE","MergeTree",2449228,"2026-03-18 22:48:39","",4,"rm_id","String",0,"","","",0,1,1,0,"","Default"
"cna","jp_researchers_published_papers_dedup","TABLE","MergeTree",2449228,"2026-03-18 22:48:39","",5,"researcher_user_id","String",0,"","","",0,1,1,0,"","Default"
"cna","jp_researchers_published_papers_dedup","TABLE","MergeTree",2449228,"2026-03-18 22:48:39","",6,"display","String",0,"","","",0,0,0,0,"","Default"
